0.18324819,0.0482425,0.1246704,0.19039407,•½‹Ï,0.13663879
0.18363398,0.052656967,0.12636302,0.20766272,,0.142579172
0.22451308,0.060297213,0.13013874,0.2626115,,0.169390133
0.276413,0.06833662,0.14333214,0.33085746,,0.204734805
0.2940316,0.07435531,0.162368,0.3581002,,0.222213778
0.29662868,0.07871629,0.17299685,0.35707524,,0.226354265
0.29184008,0.08043432,0.17483324,0.35760444,,0.22617802
0.28553525,0.078764476,0.17304891,0.38038293,,0.229432892
0.2852802,0.07970998,0.16875128,0.37731424,,0.227763925
0.28538713,0.090387344,0.16110179,0.37168393,,0.227140049
0.28542465,0.09647794,0.15045631,0.36493316,,0.224323015
0.28495064,0.09941487,0.12973447,0.3561419,,0.21756047
0.28324372,0.098623045,0.110598825,0.3442485,,0.209178523
0.27939162,0.09452441,0.096556135,0.3311558,,0.200406991
0.272941,0.09118359,0.097074956,0.31715217,,0.194587929
0.26523715,0.08964228,0.09562835,0.30696267,,0.189367613
0.2586213,0.086891666,0.09262739,0.29892287,,0.184265807
0.25450298,0.08165015,0.08901175,0.29337943,,0.179636078
0.25053245,0.07922446,0.08607507,0.28595403,,0.175446503
0.25053245,0.077670604,0.08444455,0.28595403,,0.174650409
0.25053245,0.07659703,0.083457135,0.28595403,,0.174135161
0.25053245,0.07584198,0.082715824,0.28595403,,0.173761071
0.25053245,0.075089,0.08192279,0.28595403,,0.173374568
0.25053245,0.07431081,0.081083864,0.28595403,,0.172970289
0.25053245,0.07340117,0.08060282,0.28595403,,0.172622618
0.25053245,0.07423454,0.08130095,0.28595403,,0.173005493
0.25053245,0.07605657,0.08604582,0.28595403,,0.174647218
0.25053245,0.08055004,0.09492288,0.28595403,,0.17798985
0.25053245,0.08847522,0.107841864,0.28595403,,0.183200891
0.25053245,0.10152233,0.12618616,0.28595403,,0.191048743
0.25053245,0.115943894,0.1387221,0.28595403,,0.197788119
0.25053245,0.12562077,0.15175192,0.28595403,,0.203464793
0.25053245,0.11989223,0.15644267,0.28595403,,0.203205345
0.25053245,0.10830774,0.15620361,0.28595403,,0.200249458
0.6418323,0.10147627,0.15723607,0.56109947,,0.365411028
0.69004506,0.12597287,0.14389226,0.6456924,,0.401400648
0.73593277,0.15257157,0.15092829,0.6880724,,0.431876258
0.7625756,0.1513605,0.15759628,0.6996906,,0.442805745
0.7660634,0.1501381,0.19034128,0.7024548,,0.452249395
0.7616527,0.1482786,0.22640985,0.7034688,,0.459952488
0.757759,0.14466923,0.23814079,0.7035603,,0.46103233
0.7556932,0.13861562,0.23552708,0.7102907,,0.46003165
0.75967336,0.12996194,0.2316741,0.72254854,,0.460964485
0.7711971,0.119298734,0.22896925,0.73838514,,0.464462556
0.7989848,0.10747834,0.22785872,0.76428413,,0.474651498
0.8225502,0.09494011,0.22748622,0.79929024,,0.486066693
0.830958,0.081894256,0.22716643,0.818179,,0.489549422
0.82932866,0.068308294,0.22729331,0.820941,,0.486467816
0.8280216,0.068308294,0.22851148,0.81736153,,0.485550726
0.8263411,0.068308294,0.23136804,0.81026965,,0.484071771
0.8234151,0.068308294,0.23698328,0.7998915,,0.482149544
0.8190987,0.068308294,0.2455109,0.7876105,,0.480132099
0.81372577,0.068308294,0.25422442,0.77204406,,0.477075636
0.807155,0.068308294,0.26800996,0.75503933,,0.474628146
0.79989076,0.068308294,0.29412395,0.74063104,,0.475738511
0.7910868,0.068308294,0.31893358,0.73028195,,0.477152656
0.78458196,0.11600982,0.32725245,0.72131115,,0.487288845
0.7883243,0.12206551,0.32507008,0.712237,,0.486924223
0.78525496,0.15493941,0.32133368,0.7066498,,0.492044463
0.79211086,0.19201942,0.3136064,0.70266014,,0.500099205
0.8012978,0.18598759,0.3081952,0.7026946,,0.499543798
0.7968862,0.1628613,0.30714372,0.6955727,,0.49061598
0.7868826,0.14905727,0.30818608,0.6866607,,0.482696663
0.7750228,0.14315112,0.30742237,0.6862259,,0.477955548
0.7623744,0.14264518,0.30212495,0.684768,,0.472978133
0.7498844,0.14599574,0.2851295,0.6872705,,0.467070035
0.7414588,0.15326098,0.2491726,0.6845312,,0.457105895
0.73266906,0.15307575,0.2148178,0.672744,,0.443326653
0.72666883,0.14394948,0.17967847,0.6626206,,0.428229345
0.7230084,0.13686836,0.16627765,0.6565155,,0.420667478
0.7205088,0.13367648,0.16142365,0.65511537,,0.417681075
0.71584177,0.13405558,0.15113658,0.6572391,,0.414568258
0.7090138,0.13632353,0.14013538,0.656493,,0.410491428
0.70269233,0.14003232,0.12939481,0.6571106,,0.407307515
0.69350094,0.1441568,0.11825093,0.6548884,,0.402699268
0.6848295,0.15082428,0.1128122,0.65322393,,0.400422478
0.68335396,0.14136775,0.112516895,0.6535297,,0.397692076
0.68722874,0.11410946,0.1150318,0.658717,,0.39377175
0.6963972,0.08963857,0.118746385,0.6705632,,0.393836339
0.71012324,0.086235225,0.12314684,0.68917876,,0.402171016
0.7183034,0.08924702,0.12543221,0.7056473,,0.409657483
0.70353323,0.095972955,0.12386198,0.7087379,,0.408026516
0.658599,0.1001556,0.12590814,0.6809357,,0.39139961
0.59021884,0.09841578,0.13206442,0.67530817,,0.374001803
0.58819354,0.09335707,0.1426765,0.70098555,,0.381303165
0.6048124,0.110241935,0.14881301,0.7209156,,0.396195736
0.6269542,0.11936289,0.15251648,0.7274254,,0.406564743
0.63882405,0.12306141,0.15002218,0.72667295,,0.409645148
0.64152646,0.12542704,0.15331724,0.72431844,,0.411147295
0.64243025,0.12764359,0.15781827,0.7336735,,0.415391403
0.6585589,0.13125059,0.16486686,0.7453196,,0.424998988
0.67165387,0.138949,0.17551406,0.75636166,,0.435619648
0.70050055,0.14973582,0.1896026,0.7637158,,0.450888693
0.7215067,0.1700214,0.19546625,0.7644055,,0.462849963
0.7343427,0.21380854,0.20544128,0.7604826,,0.47851878
0.7363965,0.2820367,0.21637835,0.7554582,,0.497567438
0.731776,0.35504353,0.22903185,0.75217587,,0.517006813
0.72583294,0.40261915,0.24521658,0.7502082,,0.530969218
0.7157604,0.41860527,0.26243624,0.74840003,,0.536300485
0.70502824,0.4086635,0.27788508,0.736242,,0.531954705
0.69174343,0.37543005,0.27674446,0.71693265,,0.515212648
0.6791256,0.30861777,0.2755032,0.69656247,,0.48995226
0.67030275,0.2489708,0.26413938,0.6865204,,0.467483333
0.66327673,0.24816208,0.28000563,0.6750515,,0.466623985
0.6619554,0.27242455,0.29053828,0.6630009,,0.471979783
0.6603341,0.29458624,0.2818634,0.65017897,,0.471740678
0.657249,0.30080953,0.2731896,0.6377379,,0.467246508
0.6507148,0.30260184,0.26631635,0.62621063,,0.461460905
0.642614,0.30533713,0.2624751,0.61026436,,0.455172648
0.63585246,0.30725917,0.2620165,0.58953303,,0.44866529
0.6297257,0.3074603,0.26412687,0.551793,,0.438276468
0.6554468,0.3068632,0.2666437,0.53452724,,0.440870235
0.6923399,0.30609888,0.2771698,0.54632145,,0.455482508
0.7115571,0.31186646,0.28918868,0.54730713,,0.464979843
0.7168526,0.3151118,0.30177224,0.5319176,,0.46641356
0.7179157,0.32314986,0.3050232,0.5204658,,0.46663864
0.71972495,0.3303245,0.3029403,0.5214447,,0.468608613
0.72183794,0.33953333,0.30224317,0.5253334,,0.47223696
0.72618634,0.34937102,0.30240056,0.53220445,,0.477540593
0.731246,0.3567199,0.30163646,0.5427027,,0.483076265
0.73593336,0.3520861,0.29213917,0.55580485,,0.48399087
0.74559236,0.33860776,0.28183946,0.57048005,,0.484129908
0.75473744,0.3281867,0.27825892,0.58565617,,0.486709808
0.7618899,0.31537205,0.27592513,0.60055435,,0.488435358
0.7646767,0.3083683,0.27423277,0.608208,,0.488871443
0.76627624,0.30817243,0.2713992,0.63519484,,0.495260678
0.77574974,0.31050187,0.27250248,0.63875645,,0.499377635
0.77872926,0.31177896,0.28183633,0.641331,,0.503418888
0.78143615,0.30659756,0.281586,0.6412203,,0.502710003
0.78759116,0.30041787,0.27176228,0.6401497,,0.499980253
0.7884565,0.28678066,0.26887873,0.6615796,,0.501423873
0.78415585,0.27947852,0.30272964,0.6794691,,0.511458278
0.7870954,0.27994052,0.31852803,0.69206524,,0.519407298
0.7937051,0.28275535,0.32334438,0.6977473,,0.524388033
0.7987798,0.28568038,0.32914752,0.6998184,,0.528356525
0.8024385,0.2874328,0.33700776,0.699806,,0.531671265
0.8038127,0.28931525,0.34788662,0.69222647,,0.53331026
0.80068886,0.2898603,0.36098832,0.67582935,,0.531841708
0.78997254,0.2826854,0.37357932,0.6524085,,0.52466144
0.767592,0.25829515,0.38017875,0.6265328,,0.508149675
0.73507047,0.25687626,0.38102376,0.6024804,,0.493862723
0.69474953,0.2704863,0.37490717,0.55866605,,0.474702263
0.6507982,0.27570787,0.36507976,0.5023658,,0.448487908
0.5883003,0.27324182,0.35292488,0.4483456,,0.41570315
0.5283515,0.2721144,0.33553392,0.42312136,,0.389780295
0.5271189,0.2707993,0.33562306,0.4230005,,0.38913544
0.5253055,0.2688867,0.35991657,0.41811335,,0.39305553
0.5179654,0.2671971,0.35821798,0.40927795,,0.388164608
0.5067721,0.26676494,0.33008948,0.40175748,,0.376346
0.4973571,0.26776865,0.32622248,0.39310485,,0.37111327
0.4857172,0.26921448,0.32622772,0.38355812,,0.36617938
0.47364593,0.26961434,0.3251871,0.3755064,,0.360988443
